Year,Month,Day,Hour,CO2-50cm,CO2-15cm,CO2-5cm,CO2-0cm,CO2-above,T-50cm,T-15cm,T-5cm,T-0cm,T-above,VWC-50cm,VWC-15cm,VWC-5cm,DecagonT-50cm,DecagonT-15cm,DecagonT-5cm,EC-50cm,EC-15cm,EC-5cm,BatteryVoltage
2017,2,20,0,9276.6,5440.4,5305,4786.5,645.15,2.5,1.865,2.073,-1.162,-4.088,0.196,0.15,0.112,2.5,1.9,1.6,0.991,1.231,2.178,12.69
2017,2,20,1,9387.2,5467.6,5369.4,4676.2,577.84,2.4,1.865,1.995,-1.379,-4.088,0.164,0.138,0.132,2.4,1.9,1.6,1.561,1.673,0.691,12.67
2017,2,20,2,9162.1,5421.3,5266.3,4725.8,670.05,2.5,1.865,2.073,-1.258,-5.744,0.177,0.129,0.123,2.5,1.9,1.6,1.269,2.289,0.99,12.64
2017,2,20,3,9480.9,5404.1,5314.1,4786.1,696.67,2.7,1.891,2.1,-1.186,-5.457,0.182,0.142,0.098,2.7,1.9,1.6,1.178,1.5,0.01,12.61
2017,2,20,4,9358.9,5386.4,5409.7,4803,686.15,2.4,1.891,2.073,-1.282,-5.854,0.172,0.14,0.118,2.4,1.9,1.6,1.374,1.591,1.32,12.59
2017,2,20,5,9445.2,5514.9,5332.2,4781.2,693.66,2.4,1.917,1.995,-1.451,-6.008,0.191,0.116,0.101,2.4,1.9,1.6,1.043,4.661,-8.71,12.58
2017,2,20,6,9447.7,5367.8,5370,4802.1,692.7,2.5,1.917,2.021,-1.33,-6.183,0.193,0.138,0.112,2.5,1.9,1.6,1.023,1.673,2.178,12.57
2017,2,20,7,9389.7,5477.1,5333.7,4746.9,683.72,2.5,1.865,2.073,-1.21,-7.824,0.197,0.156,0.101,2.5,1.9,1.6,0.977,1.078,-10.89,12.56
2017,2,20,8,9274.1,5532.1,5380,4696.7,642.48,2.4,1.891,2.021,-1.282,-9.36,0.147,0.142,0.118,2.4,1.9,1.6,2.215,1.5,1.361,12.6
2017,2,20,9,9248.3,5386.4,5139.7,4784.3,691.77,2.5,1.891,2.047,-1.282,-7.888,0.147,0.156,0.122,2.5,1.9,1.6,2.191,1.097,1.037,13.17
2017,2,20,10,9476,5548.3,5323.2,4659.2,611.53,2.5,1.813,2.047,-1.21,-5.744,0.15,0.133,0.124,2.5,1.9,1.6,2.066,1.977,0.968,13.68
2017,2,20,11,9248.4,5440.4,5352.3,4727.2,615.47,2.5,1.865,2.073,-1.186,-3.309,0.15,0.147,0.101,2.5,1.9,1.6,2.066,1.318,-10.89,13.66
2017,2,20,12,9133.8,5385.9,5264.3,4676.2,660.43,2.5,1.865,1.969,-1.379,-2.799,0.164,0.154,0.122,2.5,1.9,1.6,1.873,1.145,1.037,13.66
2017,2,20,13,9389.7,5413.6,5263.8,4648,566.37,2.5,1.891,1.943,-1.354,0.588,0.193,0.136,0.123,2.5,1.9,1.6,1.023,1.763,0.99,13.67
2017,2,20,14,9563.3,5421.8,5257.3,4581.9,641.65,2.6,1.891,2.126,-1.282,0.187,0.172,0.131,0.111,2.6,1.9,1.6,1.372,2.105,2.722,13.72
2017,2,20,15,9530.1,5366.8,5169.3,4617.9,729.46,2.4,1.865,2.021,-1.427,0.538,0.156,0.146,0.108,2.4,1.9,1.6,1.809,1.359,3.959,13.68
2017,2,20,16,9366.4,5358.8,5313.1,4630.1,600.05,2.7,1.943,2.047,-1.234,0.462,0.161,0.133,0.115,2.7,1.9,1.6,1.63,1.948,1.742,13.66
2017,2,20,17,9530.1,5466.6,5225.7,4668.4,690.85,2.4,1.813,1.969,-1.258,-1.857,0.147,0.144,0.122,2.4,1.9,1.6,2.215,1.418,1.062,13.9
2017,2,20,18,9333.2,5485.3,5401.2,4728.6,569.39,2.5,1.865,2.073,-1.113,-2.354,0.155,0.116,0.113,2.5,1.9,1.6,1.854,4.661,2.074,13.15
2017,2,20,19,9589.2,5484.3,5370,4803.1,623.55,2.5,1.813,2.021,-1.282,-3.378,0.161,0.144,0.122,2.5,1.9,1.6,1.631,1.434,1.037,12.84
2017,2,20,20,9589.2,5477.6,5351.4,4821.4,750.02,2.5,1.891,2.021,-1.379,-3.447,0.164,0.155,0.111,2.5,1.9,1.6,1.873,1.487,2.722,12.79
2017,2,20,21,9220.1,5485.3,5458.6,4900.4,688.43,2.5,1.865,2.073,-1.234,-5.434,0.164,0.155,0.117,2.5,1.9,1.6,1.873,1.106,1.452,12.76
2017,2,20,22,9167.1,5515.4,5437.5,4973.5,725.32,2.7,1.943,2.021,-1.475,-6.336,0.155,0.133,0.104,2.7,1.9,1.6,1.853,1.948,21.78,12.74
2017,2,20,23,9276.7,5532.1,5447.5,4953.9,672.62,2.5,1.891,2.021,-1.523,-6.815,0.146,0.129,0.107,2.5,1.9,1.6,2.26,2.25,5.444,12.72
2017,2,21,0,9220.2,5541.1,5516,4961.2,612.18,2.5,1.865,2.073,-1.138,-7.246,0.19,0.147,0.121,2.5,1.9,1.6,1.058,1.332,1.117,12.69
2017,2,21,1,9589.2,5604.7,5497.9,4834.1,589.18,2.5,1.839,2.1,-1.162,-6.88,0.189,0.156,0.121,2.5,1.9,1.6,1.079,1.097,1.117,12.67
2017,2,21,2,9105.7,5548.8,5516,4863.3,633.69,2.5,1.839,2.073,-1.138,-6.293,0.189,0.144,0.115,2.5,2,1.6,1.079,1.418,1.742,12.64
2017,2,21,3,9617.5,5633,5409.8,4805.4,599.53,2.5,1.891,2.073,-1.162,-4.81,0.166,0.155,0.102,2.5,1.9,1.6,1.496,1.106,-21.78,12.62
2017,2,21,4,9445.3,5596.7,5332.8,4771.2,656.74,2.4,1.917,2.021,-1.451,-5.101,0.191,0.147,0.126,2.4,1.9,1.6,1.054,1.332,0.871,12.6
2017,2,21,5,9340.7,5578.9,5469.2,4869.8,624.99,2.8,1.917,2.1,-1.33,-4.743,0.193,0.151,0.123,2.8,1.9,1.6,1.022,1.208,0.99,12.58
2017,2,21,6,9333.3,5558.8,5505,4898.6,643.73,2.5,1.865,2.021,-1.33,-4.36,0.148,0.138,0.104,2.5,1.9,1.6,2.127,1.695,21.78,12.57
2017,2,21,7,9675.5,5586.1,5466.1,4774.4,618.1,2.5,1.865,1.943,-1.282,-4.45,0.151,0.134,0.11,2.5,1.9,1.6,2.41,1.891,3.111,12.56
2017,2,21,8,9504.4,5642,5438,4792.2,642.33,2.5,1.865,2.047,-1.33,-4.631,0.189,0.141,0.115,2.5,1.9,1.6,1.079,1.535,1.675,13.13
2017,2,21,9,9330.8,5533.1,5449.1,4958.1,676.36,2.4,1.943,2.1,-1.306,-2.985,0.178,0.144,0.103,2.4,2.2,1.6,1.255,1.417,Inf,13.66
2017,2,21,10,9417.1,5641.5,5429.9,4931.5,644.43,2.4,1.839,2.073,-1.113,-0.944,0.178,0.124,0.094,2.4,1.9,1.8,1.255,2.9,0,13.66
2017,2,21,11,9302.6,5532.6,5468.2,4870.7,726.72,2.4,1.917,2.047,-1.282,0.038,0.148,0.14,0.121,2.4,1.9,1.6,2.128,1.591,1.117,13.68
2017,2,21,12,9455.3,5494.8,5447.6,4842,672.61,2.8,1.865,2.021,-1.282,1.196,0.168,0.142,0.112,2.8,1.9,1.6,1.464,1.5,2.178,13.68
2017,2,21,13,9532.7,5568.4,5448.1,4802.3,633.69,2.5,1.865,2.047,-1.33,2.021,0.185,0.133,0.112,2.5,1.9,1.6,1.136,1.948,2.42,14.99
2017,2,21,14,9476.1,5523,5410.9,4793.1,599.91,2.5,1.917,2.126,-1.282,2.204,0.174,0.136,0.118,2.5,1.9,1.6,1.323,1.812,1.32,13.73
2017,2,21,15,9389.9,5543.1,5304.7,4831.5,660.01,2.5,1.969,2.047,-1.306,2.1,0.174,0.138,0.112,2.5,1.9,1.6,1.323,1.695,2.178,13.68
2017,2,21,16,9793.7,5568.9,5419.4,4822.4,623.12,2.7,1.891,2.047,-1.33,1.632,0.184,0.131,0.107,2.7,2,1.6,1.153,2.104,5.444,13.7
2017,2,21,17,9589.3,5485.7,5400.3,4925.1,739.29,2.5,1.891,2.021,-1.451,0.739,0.196,0.132,0.106,2.5,1.9,1.6,0.991,2.039,7.259,13.86
2017,2,21,18,9647.3,5478.6,5419.9,4927.9,711.45,2.5,1.943,2.073,-1.306,0.387,0.185,0.121,0.092,2.5,1.9,1.6,1.136,3.346,0.01,12.97
2017,2,21,19,9419.6,5669.2,5525.7,4878.6,588.65,2.5,1.865,2.047,-1.403,1.658,0.182,0.138,0.092,2.5,2.1,1.6,1.179,1.672,0,12.82
2017,2,21,20,9644.8,5632.9,5459.7,4841.1,673.53,2.4,1.891,2.126,-1.33,1.375,0.186,0.155,0.122,2.4,2,1.6,1.119,1.115,1.037,12.78
2017,2,21,21,9675.6,5549.8,5450.2,4765.3,726.8,2.5,1.891,2.152,-1.234,1.632,0.156,0.143,0.093,2.5,2,1.6,1.808,1.466,0.01,12.75
2017,2,21,22,9647.3,5515.8,5266.5,4638.5,693.63,2.5,1.969,2.073,-1.33,1.891,0.178,0.132,0.108,2.5,2,1.6,1.254,2.038,3.959,12.73
2017,2,21,23,9647.3,5385.8,5207.7,4639.8,727.78,2.5,1.865,2.073,-1.258,1.813,0.186,0.131,0.1,2.5,1.9,1.6,1.118,2.105,0.01,12.72
2017,2,22,0,9445.4,5349.5,5189.1,4516.3,665.84,2.4,1.891,2.073,-1.186,1.555,0.19,0.129,0.105,2.4,1.9,1.6,1.059,2.25,10.89,12.69
2017,2,22,1,9419.7,5221.6,5035.9,4369.9,683.22,2.5,1.891,2.073,-1.282,1.555,0.191,0.145,0.115,2.5,1.9,1.6,1.053,1.388,1.675,12.67
2017,2,22,2,9502,5139.2,4911,4262.7,688.88,2.4,1.917,2.126,-1.354,0.992,0.157,0.138,0.112,2.4,1.9,1.6,1.779,1.695,2.178,12.65
2017,2,22,3,9159.9,4967.1,4795.3,4204.2,644.84,2.4,1.943,2.047,-1.427,0.815,0.157,0.121,0.112,2.4,1.9,1.6,1.779,3.434,2.42,12.62
2017,2,22,4,9448,4975.8,4871,4167.8,616.94,2.5,1.969,2.047,-1.306,0.387,0.177,0.12,0.12,2.5,1.9,1.6,1.269,3.625,1.177,12.6
2017,2,22,5,9248.6,5010.5,4861.5,4234.9,657.38,2.5,1.865,1.995,-1.306,-0.086,0.182,0.121,0.123,2.5,2,1.6,1.179,3.345,0.99,12.58
2017,2,22,6,9049.3,4956.7,4930.1,4273.6,653.33,2.5,1.891,2.073,-1.306,-0.871,0.182,0.133,0.121,2.5,1.9,1.6,1.179,1.948,1.117,12.57
2017,2,22,7,9021,5065.2,4968.7,4372,661.61,2.5,1.813,2.073,-1.162,-0.919,0.165,0.147,0.118,2.5,1.9,1.6,1.528,1.332,1.32,12.55
2017,2,22,8,9220.3,5066.7,4976.3,4398.1,656.87,2.5,1.891,2.021,-1.306,-0.185,0.178,0.147,0.111,2.5,2,1.6,1.254,1.331,2.562,13.44
2017,2,22,9,9105.8,5167.3,4948.2,4434.2,648.95,2.5,1.969,2.047,-1.451,-0.061,0.154,0.14,0.123,2.5,1.9,1.6,1.903,1.591,0.99,13.84
2017,2,22,10,9051.7,5185.9,5035,4502.4,687.01,2.6,1.943,2.021,-1.403,0.638,0.178,0.152,0.112,2.6,1.9,1.6,1.253,1.186,2.178,14.22
2017,2,22,11,9080,5176.8,5111.8,4435.9,638.16,2.6,1.969,2.073,-1.354,1.196,0.178,0.142,0.108,2.6,1.9,1.6,1.253,1.5,3.959,13.69
2017,2,22,12,9103.4,5148.7,5161.5,4521.5,682.68,2.4,1.917,2.126,-1.379,1.452,0.143,0.152,0.104,2.4,1.9,1.6,2.411,1.186,21.78,13.78
2017,2,22,13,9190.7,5131.5,5112.9,4521.9,584.51,2.5,1.943,2.126,-1.354,2.599,0.188,0.146,0.106,2.5,1.9,1.6,1.096,1.359,7.259,14.53
2017,2,22,14,9172.2,5094.3,4988.8,4503.7,713.85,2.9,1.917,2.152,-1.33,2.44,0.189,0.118,0.112,2.9,1.9,1.6,1.077,3.954,2.42,13.66
2017,2,22,15,9537.9,5193.4,4920.1,4305.2,660.27,2.7,1.839,2.073,-1.138,2.151,0.184,0.155,0.12,2.7,1.9,1.6,1.153,1.115,1.177,13.67
2017,2,22,16,9134.1,5148.2,4909.6,4176.5,624.02,2.5,1.891,2.047,-1.379,1.813,0.154,0.15,0.111,2.5,1.9,1.6,1.903,1.231,2.562,14.13
2017,2,22,17,9167.3,4929,4719.2,4181.6,725.82,2.7,1.865,2.1,-1.089,1.452,0.184,0.124,0.114,2.7,1.9,1.6,1.153,2.9,1.894,13.71
2017,2,22,18,8819.4,5030.9,4824.9,4060.9,576.25,2.4,1.943,2.1,-1.379,0.865,0.159,0.145,0.111,2.4,1.9,1.6,1.722,1.388,2.722,13.08
2017,2,22,19,9049.3,4855.8,4794.4,3937.6,646.38,2.5,1.865,1.995,-1.33,1.119,0.182,0.143,0.115,2.5,1.9,1.6,1.185,1.45,1.675,12.83
2017,2,22,20,8960.7,4736.9,4613.1,3892.4,635.35,2.4,1.813,2.073,-1.138,0.638,0.156,0.158,0.12,2.4,1.9,1.6,1.824,1.044,1.21,12.79
2017,2,22,21,8819.4,4711.7,4689.2,3886.8,567.91,2.4,1.917,2.021,-1.475,0.916,0.156,0.147,0.112,2.4,1.9,1.6,1.809,1.332,2.42,12.76
2017,2,22,22,8934.9,4747.3,4572.3,3842.2,590.86,2.5,1.865,1.943,-1.331,0.337,0.191,0.144,0.119,2.5,1.9,1.6,1.053,1.912,1.244,12.74
2017,2,22,23,8679.1,4657,4518.6,3708.9,577.55,2.5,1.891,2.126,-1.306,-0.652,0.188,0.138,0.108,2.5,1.9,1.6,1.096,1.673,3.959,12.72
2017,2,23,0,8906.6,4620.9,4353.9,3639,647.88,2.5,1.917,1.995,-1.499,-1.928,0.172,0.141,0.126,2.5,1.9,1.6,1.373,1.535,0.871,12.7
2017,2,23,1,8797,4592.9,4401.4,3716.6,655.75,2.7,1.865,2.021,-1.354,-2.047,0.193,0.124,0.099,2.7,1.9,1.6,1.022,2.9,0.01,12.68
2017,2,23,2,8763.9,4621.4,4422.2,3727.4,595.11,2.5,1.943,2.073,-1.306,-2.307,0.172,0.147,0.123,2.5,1.9,1.6,1.373,1.332,0.99,12.66
2017,2,23,3,8989,4592.9,4410.9,3593.8,602.3,2.4,1.865,1.995,-1.307,-2.565,0.185,0.151,0.112,2.4,1.9,1.6,1.136,1.208,2.292,12.63
2017,2,23,4,8709.8,4592,4441.2,3586.5,574.19,2.6,1.813,2.099,-1.138,-4.833,0.193,0.127,0.112,2.6,1.9,1.6,1.023,2.51,2.178,12.61
2017,2,23,5,8821.9,4520.8,4488.7,3610.6,538.87,2.5,1.917,2.047,-1.499,-5.235,0.161,0.136,0.115,2.5,1.9,1.6,1.631,1.763,1.675,12.58
2017,2,23,6,8852.5,4521.7,4432.2,3581.2,579.39,2.6,1.969,2.073,-1.475,-5.501,0.169,0.147,0.111,2.6,1.9,1.6,1.436,1.332,2.722,12.57
2017,2,23,7,8733.3,4537.9,4440.7,3614.5,573.8,2.4,1.891,2.073,-1.258,-8.31,0.166,0.154,0.124,2.4,1.9,1.6,1.497,1.135,0.968,12.56
2017,2,23,8,8536.5,4500.9,4411.8,3659.8,541.26,2.5,1.865,2.047,-1.355,-8.21,0.174,0.126,0.121,2.5,1.9,1.6,1.323,2.61,1.117,12.54
2017,2,23,9,8735.7,4500.9,4421.8,3755,615.48,2.5,1.865,2.047,-1.355,-8.21,0.182,0.14,0.106,2.5,1.9,1.6,1.179,1.591,0,12.62
2017,2,23,10,8761.5,4422,4201.8,3756.2,681.98,2.4,1.994,2.072,-1.283,-9.64,0.177,0.151,0.123,2.4,1.9,1.6,1.269,1.208,0.99,12.71
2017,2,23,11,8679.2,4474.8,4316.9,3803.8,684.42,2.5,1.917,2.073,-1.33,-9.22,0.193,0.151,0.114,2.5,2,1.6,1.018,1.208,1.894,12.95
2017,2,23,12,8993.9,4566.2,4326.8,3753.4,648.54,2.6,1.965,2.069,-1.454,-9.76,0.151,0.133,0.102,2.6,1.9,1.6,2.008,1.948,-21.78,13.66
2017,2,23,13,8419.7,4502.2,4535.2,3778.4,639.79,2.4,1.94,2.018,-1.669,-8.29,0.137,0.152,0.1,2.4,1.9,1.6,2.856,1.176,-6.222,13.65
2017,2,23,14,8562.4,4512.1,4394.6,3793,611.35,2.4,1.965,2.122,-1.382,-9.01,0.182,0.134,0.11,2.4,1.9,1.6,1.18,1.891,3.111,13.65
2017,2,23,15,8564.8,4539.2,4363.9,3800.6,623.93,2.5,1.967,2.071,-1.524,-8.17,0.182,0.149,0.104,2.5,1.9,1.6,1.179,1.267,43.55,13.68
2017,2,23,16,8707.5,4629.4,4536.2,3860.4,610.37,2.5,1.942,2.072,-1.355,-9.2,0.185,0.136,0.114,2.5,1.9,1.6,1.136,1.812,1.894,14.1
2017,2,23,17,8735.7,4594.7,4573.8,3869.1,616.08,2.5,1.969,2.021,-1.427,-9.68,0.154,0.154,0.12,2.5,1.9,1.6,1.903,1.135,1.177,14.06
2017,2,23,18,8906.7,4620.4,4506.3,3992.7,688.04,2.5,1.89,1.994,-1.452,-10.05,0.179,0.138,0.106,2.5,1.9,1.6,1.233,1.673,8.71,13.17
2017,2,23,19,8618.9,4684.5,4668.8,4048.9,604.8,2.4,1.914,1.992,-1.501,-10.28,0.188,0.124,0.123,2.4,1.9,1.6,1.096,2.9,0.99,12.85
2017,2,23,20,8564.8,4820.9,4736.4,4097.4,578.36,2.5,1.966,2.018,-1.501,-10.67,0.194,0.14,0.114,2.5,1.9,1.6,1.009,1.591,1.894,12.8
2017,2,23,21,8733.3,4846.7,4719.3,4120.6,631.47,2.4,1.891,2.099,-1.234,-11.43,0.172,0.145,0.122,2.4,1.9,1.6,1.374,1.374,1.037,12.76
2017,2,23,22,8792.3,4874.7,4786,4118.9,645.03,2.5,1.865,2.073,-1.331,-11.93,0.186,0.121,0.107,2.5,1.9,1.6,1.124,3.434,5.444,12.74
2017,2,23,23,8994,4956.1,4747.9,4071,593.04,2.6,1.865,2.099,-1.379,-12.56,0.17,0.131,0.118,2.6,1.9,1.6,1.417,2.105,1.32,12.72
2017,2,24,0,8960.9,4939.4,4689.4,4107.9,640.34,2.4,1.917,2.021,-1.475,-12.8,0.16,0.134,0.108,2.4,1.9,1.6,1.682,1.891,4.355,12.69
2017,2,24,1,9162.6,4956.5,4716.5,4117.7,633.87,2.5,1.89,1.942,-1.404,-12.5,0.161,0.149,0.1,2.5,1.9,1.6,1.631,1.267,-6.222,12.67
2017,2,24,2,9049.5,5004.1,4909.8,4145.6,592.32,2.5,1.968,2.046,-1.524,-12.7,0.161,0.155,0.115,2.5,1.9,1.6,1.631,1.115,1.675,12.64
2017,2,24,3,8819.6,4993.7,4774.6,4070.6,616.75,2.4,1.917,1.995,-1.403,-12.68,0.185,0.144,0.122,2.4,1.9,1.6,1.136,1.418,1.037,12.62
2017,2,24,4,9021.3,4902.7,4651.3,4155,630.55,2.5,1.917,2.047,-1.475,-13.12,0.188,0.118,0.104,2.5,1.9,1.6,1.096,3.954,21.78,12.59
2017,2,24,5,8906.8,4966,4785.5,4236.4,671.56,2.5,1.89,2.046,-1.235,-13.02,0.168,0.143,0.117,2.5,1.9,1.6,1.446,1.45,1.502,12.57
2017,2,24,6,8792.3,4857.1,4747.4,4283.3,711.51,2.5,1.943,2.073,-1.33,-13.1,0.161,0.155,0.125,2.5,1.9,1.6,1.631,1.115,0.889,12.56
2017,2,24,7,8935.1,4867.1,4852.7,4206.1,679.97,2.5,1.969,2.047,-1.331,-12.96,0.19,0.138,0.122,2.5,1.9,1.6,1.058,1.695,1.037,12.56
2017,2,24,8,9131.9,4966.5,4824.1,4186.1,697.5,2.4,1.917,2.047,-1.33,-12.72,0.156,0.132,0.12,2.4,1.9,1.6,1.809,2.039,1.177,12.54
2017,2,24,9,9018.9,4931.8,4804.6,4223.9,628.39,2.4,2.021,2.073,-1.379,-12.01,0.187,0.138,0.123,2.4,1.9,1.6,1.107,1.695,0.99,12.59
2017,2,24,10,9162.7,5039,4854.1,4139,616.64,2.5,1.943,2.126,-1.33,-11.16,0.176,0.124,0.121,2.5,1.9,1.6,1.291,2.9,1.117,14.01
2017,2,24,11,8710,5002.2,4902.3,4248.5,569.22,2.6,1.865,2.1,-1.113,-10.87,0.163,0.147,0.099,2.6,1.9,1.6,1.583,1.332,0.01,13.67
2017,2,24,12,8564.9,4910.4,4938,4292.8,599.91,2.5,1.891,2.021,-1.283,-9.64,0.178,0.138,0.118,2.5,2,1.6,1.254,1.694,1.361,13.63
2017,2,24,13,8792.4,4938.9,4842.7,4310.3,678.02,2.5,1.891,2.047,-1.427,-10.38,0.156,0.127,0.123,2.5,1.9,1.6,1.808,2.51,0.99,13.65
2017,2,24,14,8590.8,4958,4872.7,4350.6,671.47,2.4,1.969,2.126,-1.33,-11.57,0.17,0.138,0.111,2.4,1.9,1.6,1.4,1.695,2.562,13.81
2017,2,24,15,8935.1,4883.7,4882.3,4293.2,646.21,2.5,1.917,2.1,-1.258,-11.71,0.174,0.149,0.12,2.5,1.9,1.6,1.323,1.267,1.177,14.02
2017,2,24,16,9134.4,4966.5,4835.1,4247.3,672.02,2.5,1.917,2.1,-1.186,-11.47,0.178,0.156,0.118,2.5,1.9,1.6,1.254,1.097,1.32,13.68
2017,2,24,17,8963.4,5021.8,4824.1,4241.8,690.25,2.5,1.969,2.047,-1.499,-11.12,0.159,0.137,0.12,2.5,1.9,1.6,1.722,1.717,1.177,13.87
2017,2,24,18,9132,4966.5,4844.2,4283.8,685.61,2.4,1.917,2.126,-1.306,-11.95,0.169,0.125,0.115,2.4,1.9,1.6,1.437,2.719,1.742,12.99
2017,2,24,19,8766.5,4994.1,4930.9,4320.2,582,2.6,1.943,2.1,-1.354,-13.14,0.152,0.137,0.107,2.6,1.9,1.6,1.954,1.717,5.444,12.84
2017,2,24,20,9047.2,4983.6,4898.4,4225.1,598.72,2.4,1.89,1.968,-1.308,-13.02,0.177,0.144,0.115,2.4,1.9,1.6,1.269,1.418,1.742,12.79
2017,2,24,21,8847.9,5004.1,4870.8,4280,574.66,2.4,1.969,2.021,-1.523,-13,0.161,0.138,0.118,2.4,1.9,1.6,1.657,1.673,1.361,12.77
2017,2,24,22,8847.9,5082.2,4920.4,4246.5,540.71,2.4,1.787,2.073,-1.234,-13.36,0.188,0.135,0.123,2.4,1.9,1.6,1.096,1.838,0.99,12.74
2017,2,24,23,8651.1,4957,4805.1,4140.3,572.23,2.5,1.917,2.1,-1.258,-13.48,0.182,0.125,0.123,2.5,1.9,1.6,1.179,2.776,0.99,12.72
2017,2,25,0,9106.2,4940.8,4863.2,4110,570.5,2.5,1.995,2.073,-1.354,-13.82,0.147,0.127,0.098,2.5,1.9,1.6,2.214,2.51,0.01,12.7
2017,2,25,1,9047.2,4966.5,4708.5,4108.4,630.19,2.4,1.917,2.047,-1.451,-14.68,0.19,0.131,0.115,2.4,1.9,1.6,1.059,2.105,1.675,12.68
2017,2,25,2,8876.2,4883.7,4814.2,4214.5,621.46,2.4,1.917,2.047,-1.427,-16.3,0.199,0.156,0.108,2.4,1.9,1.6,0.956,1.078,3.959,12.67
2017,2,25,3,9188.6,4958.9,4757.5,4098.8,649.87,2.4,2.021,2.073,-1.427,-15.49,0.208,0.121,0.109,2.4,1.9,1.6,0.865,3.434,3.35,12.64
2017,2,25,4,9188.6,4911.7,4871.8,4177.6,605.35,2.4,1.891,2.073,-1.33,-14.84,0.141,0.138,0.107,2.4,1.9,1.6,2.553,1.695,5.444,12.62
2017,2,25,5,9106.2,4911.7,4796.1,4167.6,657.63,2.5,1.891,2.073,-1.33,-15.53,0.157,0.145,0.121,2.5,1.9,1.6,1.778,1.374,1.117,12.6
2017,2,25,6,8991.7,4892.2,4707.6,4233.9,634.01,2.5,1.865,1.995,-1.379,-16.91,0.191,0.156,0.123,2.5,1.9,1.6,1.053,1.078,1.013,12.58
2017,2,25,7,8904.5,4948.4,4768.5,4186.2,665.94,2.4,1.969,2.126,-1.33,-16.89,0.17,0.149,0.119,2.4,1.9,1.6,1.4,1.267,1.244,12.56
2017,2,25,8,8963.5,4928.9,4826.1,4186.2,631.95,2.5,1.865,2.152,-1.33,-15.83,0.182,0.15,0.121,2.5,1.9,1.6,1.179,1.231,1.117,12.73
2017,2,25,9,8904.5,4983.6,4823.7,4186.6,571.14,2.4,1.891,2.021,-1.306,-15.26,0.148,0.149,0.119,2.4,2,1.6,2.128,1.266,1.244,12.97
2017,2,25,10,8794.9,4938.8,4719.5,4093.4,638.41,2.6,1.891,2.1,-1.162,-14.64,0.182,0.147,0.123,2.6,1.9,1.6,1.179,1.332,0.99,13.33
2017,2,25,11,8935.2,4901.7,4747.6,4150.3,598.72,2.5,1.865,2.073,-1.258,-13.02,0.188,0.145,0.093,2.5,1.9,1.6,1.308,1.374,0.01,13.81
2017,2,25,12,8852.8,4876.5,4651,4067,634.72,2.6,1.969,2.021,-1.618,-12.34,0.169,0.131,0.121,2.6,1.9,1.6,1.436,2.139,1.146,13.67
2017,2,25,13,8764.2,4819,4707.2,4033,633.65,2.5,1.865,1.969,-1.354,-12.54,0.188,0.118,0.102,2.5,1.9,1.6,1.096,3.954,-21.78,13.66
2017,2,25,14,8907,4775.2,4641.5,4098,675.32,2.5,1.917,2.047,-1.475,-12.34,0.17,0.156,0.106,2.5,1.9,1.6,1.4,1.078,0,13.79
2017,2,25,15,8940.1,4812.2,4691,4080.7,676.1,2.7,1.943,2.1,-1.403,-12.2,0.19,0.14,0.115,2.7,2,1.6,1.057,1.591,1.742,14.04
2017,2,25,16,8677.1,4775.6,4701.9,4156.4,650.36,2.4,1.943,2.152,-1.403,-12.44,0.185,0.127,0.114,2.4,2,1.6,1.136,2.508,1.815,13.71
2017,2,25,17,8707.7,4865.5,4708.6,4148.2,620.17,2.5,1.891,2.047,-1.379,-12.03,0.174,0.131,0.103,2.5,1.9,1.6,1.323,2.105,Inf,13.04
2017,2,25,18,8935.3,4748.5,4690.5,4137.4,692.77,2.5,1.943,2.073,-1.427,-12.12,0.188,0.145,0.122,2.5,1.9,1.6,1.096,1.388,1.037,12.83
2017,2,25,19,8740.8,4857,4815.2,4166.4,557.12,2.7,1.943,2.1,-1.403,-11.67,0.173,0.129,0.107,2.7,2,1.6,1.346,2.288,5.444,12.79
2017,2,25,20,9028.8,4957.4,4796.2,4060.3,598.55,2.8,1.943,2.073,-1.427,-11.49,0.188,0.138,0.12,2.8,1.9,1.6,1.094,1.673,1.177,12.76
2017,2,25,21,8886,4792.3,4699.6,4012,644.91,2.8,1.891,2.021,-1.499,-11.95,0.157,0.153,0.111,2.8,1.9,1.6,1.776,1.165,2.722,12.74
2017,2,25,22,8932.9,4774.2,4671,4094.7,699.3,2.4,1.865,2.1,-1.089,-12.4,0.166,0.129,0.122,2.4,1.9,1.6,1.497,2.289,1.037,12.71
2017,2,25,23,8852.9,4785.1,4769.5,4185,724.22,2.6,1.943,2.178,-1.403,-12.32,0.146,0.143,0.117,2.6,2,1.6,2.259,1.466,1.405,12.69
2017,2,26,0,8736,4775.1,4708.6,4176,652.7,2.5,1.917,2.047,-1.427,-12.01,0.151,0.131,0.123,2.5,1.9,1.6,2.009,2.105,1.013,12.67
2017,2,26,1,8620.6,4784.2,4853.8,4246.1,601.52,2.4,1.891,2.1,-1.258,-12.48,0.177,0.144,0.097,2.4,1.9,1.6,1.269,1.418,0.01,12.64
2017,2,26,2,8937.7,5012.2,4804.3,4163.9,575.67,2.6,1.969,2.047,-1.547,-12.8,0.172,0.129,0.123,2.6,1.9,1.6,1.372,2.289,0.99,12.61
